id,naziv,adresa,pbroj,mesto,opstina,okrug,suprava,www,tel,fax,vrsta,odeljenja,gps
180,"Музичка школа Јосиф Маринковић","Крунска 8",11000,Београд,Врачар,"Град Београд",Београд,http://www.josifmarinkovic.edu.rs,3236504,3236504,"Музичка Основна и Средња школа са домом",31,"44.808691, 20.465226"
181,"Музичка школа Јосип Славенски","Радослава Грујића 2а ",11000,Београд,Врачар,"Град Београд",Београд,http://www.slavenski.edu.rs,2455953,2455953,"Музичка Основна и Средња школа са домом",99,"44.745757885700236,20.40435791015625"
182,"Музичка школа Станковић","Кнеза Милоша 1а",11000,Београд,Врачар,"Град Београд",Београд,http://www.muzickaskolastankovic.org,0113230226,0113230226,"Музичка Основна и Средња школа са домом",35,"44.81001225794208,20.465909242630005"
188,"Музичка школа Даворин Јенко","Мишка Крањца 7",11000,Београд,Раковица,"Град Београд",Београд,http://www.msdjenko.edu.rs,0113510036,0113582484,"Музичка Основна и Средња школа са домом",17,"44.744715, 20.446760"
191,"Музичка школа Мокрањац","ДЕЧАНСКА 6",11000,Београд,"Стари град","Град Београд",Београд,http://www.mokranjacbg.rs,0113243538,0113245387,"Музичка Основна и Средња школа са домом",10,"44.808718,20.465410"
1846,"Музичка школа Ватрослав Лисински","Страше Пинџура 1/2",11030,Београд,Чукарица,"Град Београд",Београд,http://lisinski.edu.rs,0113546831,0113546831,"Музичка Основна и Средња школа са домом",30,"44.778089, 20.412721"
1520,"Музичка школа Коста Манојловић","Немањина 9",11080,Земун,Земун,"Град Београд",Београд,http://www.kostaman.rs,0112615223,0113167775,"Музичка Основна и Средња школа са домом",56,"44.84175698801309,20.411634743213654"
190,"Музичка школа Др Војислав Вучковић","Кондина 6",11103,Београд,"Стари град","Град Београд",Београд,http://www.vuckovic.rs,0113241169,0113237380,"Музичка Основна и Средња школа са домом",0,"44.8135667408198,20.464664697647095"
1214,"Музичка школа Коста Манојловић","Милоша Великог 8",11300,Смедерево,Смедерево,Подунавски,Пожаревац,http://www.mskos.edu.rs,0264622534,026641330,"Музичка Основна и Средња школа са домом",47,"44.66422719967302,20.93035250902176"
186,"Музичка школа Марко Тајчевић","Бранка Радичевића 27/а",11550,Лазаревац,Лазаревац,"Град Београд",Београд,http://muzickaskolalazarevac.rs,0118121249,0118121249,"Музичка Основна и Средња школа са домом",3,"44.376800,20260999"
1175,"Музичка школа Стеван Мокрањац","Кнеза Лазара ",12000,Пожаревац,Пожаревац,Браничевски,Пожаревац,http://mokranjac.rs,012223396,012223396,"Музичка Основна и Средња школа са домом",4,"44.62154027804163,21.183292865753174"
1622,"Музичка школа Живорад Грбић","Kарађорђева  122",14000,Ваљево,Ваљево,Колубарски,Ваљево,http://www.muzika.edu.rs,014222267,014222267,"Музичка Основна и Средња школа са домом",32,"44.27106343797675,19.895891547203064"
1435,"Музичка школа Михаило Вукдраговић","Масарикова 35",15000,Шабац,Шабац,Мачвански,Ваљево,http://msvukdragovic.edu.rs,015350282,015344946,"Музичка Основна и Средња школа са домом",40,"44.753895495995465,19.69121217727661"
1693,"Музичка школа Станислав Бинички","Млинска бр. 2, Лесковац",16000,Лесковац,Лесковац,Јабланички,Лесковац,http://www.sbinicki.edu.rs,016244002,016248402,"Музичка Основна и Средња школа са домом",48,"42.992075, 21.945926"
1213,"Музичка школа Стеван Мокрањац","Боре Станковића 10",17500,Врање,Врање,Пчињски,Лесковац,http://msvranje.edu.rs,017421928,017421928,"Музичка Основна и Средња школа са домом",24,"42.55195404297251,21.901542842388153"
1748,"Музичка школа","Првомајска 6",18000,Ниш,Ниш,Нишавски,Ниш,http://www.muzickaskola-nis.edu.rs,018524464,018524464,"Музичка Основна и Средња школа са домом",8,"43.319009, 21.903245"
1173,"Музичка школа Стеван Мокрањац","Трг Ђорђа Станојевића",19300,Неготин,Неготин,Борски,Зајечар,http://muzickaskolanegotin.edu.rs/,019542321,019542321,"Музичка Основна и Средња школа са домом",0,"44.23014461968666,22.529262900352478"
1410,"Музичка школа Исидор Бајић","Његошева 9",21100,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.isidorbajic.edu.rs,021524580,021524580,"Музичка Основна и Средња школа са домом",8,"45.25665038269777,19.84303593635559"
1242,"Музичка школа Петар Кранчевић","Житна пијаца 28",22000,"Сремска Митровица","Сремска Митровица",Сремски,"Нови Сад",http://krancevic.com,022639061,022639061,"Музичка Основна и Средња школа са домом",34,"44.967851, 19.603141"
1350,"Музичка школа Јосиф Маринковић","Трг слободе 7",23101,Зрењанин,Зрењанин,Средњебанатски,Зрењанин,http://josif.edu.rs,023561104,023536159,"Музичка Основна и Средња школа са домом",60,"45.388978, 20.451151"
1228,"Музичка школа","Штросмајерова 3",24000,Суботица,Суботица,Севернобачки,Сомбор,http://www.muzickasu.edu.rs,024525672,024525672,"Музичка Основна и Средња школа са домом",,"46.0989867157278,19.664856791496277"
1827,"Музичка школа Петар Коњовић","Венац Петра Бојовића 9",25000,Сомбор,Сомбор,Западнобачки,Сомбор,http://www.petarkonjovic.edu.rs,025412054,025412054,"Музичка Основна и Средња школа са домом",12,"45.75985868785574,19.11346435546875"
